Serial_number,App_Size,App_Price,Installs,User_Rating,Content_Rating,Category,currency,Type
4202,14659584,1.99,28,5,4+,Utilities,USD,
4203,37148672,1.99,556,4.5,4+,Games,USD,
4204,153385984,0,13241,4.5,12+,Games,USD,
4205,10979328,0,125,3,4+,Entertainment,USD,
4206,567910400,4.99,1350,4,9+,Games,USD,
4207,135236608,0,84062,5,4+,Book,USD,
4208,7095296,2.99,35,4,4+,Productivity,USD,
4209,4511744,0.99,11,4.5,4+,Productivity,USD,
4210,108982272,0,1906,4.5,17+,Games,USD,
4211,610393088,2.99,316,4,4+,Education,USD,
4213,151161856,0,7511,4.5,4+,Games,USD,
4214,992354304,2.99,9,3.5,9+,Games,USD,
4215,985018368,6.99,72,4.5,9+,Games,USD,
4216,74444800,0,125,4.5,4+,Entertainment,USD,
4217,705732608,0.99,429,4.5,4+,Games,USD,
4218,95984640,2.99,47,4.5,9+,Games,USD,
4219,166575104,0,1692,4.5,9+,Games,USD,
4220,47351808,0,0,0,4+,Games,USD,
4221,528184320,0,2129,4.5,12+,Games,USD,
4222,186636288,0,1133,4.5,4+,Games,USD,
4223,8082432,0.99,55,4,4+,Weather,USD,
4224,40359936,0.99,0,0,17+,Finance,USD,
4226,592898048,3.99,875,4,4+,Games,USD,
4227,327962624,0,1,3,17+,Games,USD,
4228,71539712,0,38,4.5,4+,Games,USD,
4229,175010816,0,1776,4.5,12+,Games,USD,
4232,15563776,0,21012,4.5,17+,Entertainment,USD,
4233,65808384,0,141,4,4+,Games,USD,
4234,556161024,0,55011,4.5,12+,Games,USD,
4235,63474688,0,297,4,9+,Productivity,USD,
4236,280523776,0,9768,4.5,4+,Games,USD,
4237,101144576,0,496,4,12+,Games,USD,
4238,1233862656,2.99,68,4.5,9+,Games,USD,
4240,82202624,2.99,1679,5,9+,Games,USD,
4241,709790720,3.99,2503,4.5,9+,Games,USD,
4242,399747072,0,4385,4.5,4+,Entertainment,USD,
4243,89788416,0,41,4,4+,Games,USD,
4244,35807232,0,6313,4.5,4+,Games,USD,
4245,32857088,0,4375,4.5,4+,Games,USD,
4247,129610752,2.99,155,5,4+,Games,USD,
4248,111104000,0,229,4,4+,Games,USD,
4250,466280448,4.99,34,5,9+,Games,USD,
4251,920238080,0,10771,4.5,9+,Games,USD,
4252,2425856,4.99,334,4,4+,Utilities,USD,
4253,1038312448,0,405,4.5,9+,Games,USD,
4254,389818368,0,1392,4.5,12+,Games,USD,
4255,474566656,0,815,4.5,9+,Games,USD,
4256,1547264,4.99,214,1,4+,Utilities,USD,
4257,30904320,1.99,36,3.5,9+,Games,USD,
4258,949374976,6.99,84,4,9+,Games,USD,
4259,796377088,2.99,20,4,9+,Games,USD,
4260,65872896,0,648,4.5,17+,Entertainment,USD,
4261,289340416,0,256,3.5,4+,Games,USD,
4262,107298816,0,236,3.5,4+,Games,USD,
4263,15110144,1.99,7776,5,4+,Games,USD,
4264,786240512,0,1368,4,12+,Games,USD,
4265,122604544,0,10122,4.5,17+,Games,USD,
4266,345457664,0,572,4,12+,Games,USD,
4267,150419456,0,870,4.5,12+,Games,USD,
4268,250993664,0,793,3,12+,Games,USD,
4269,360306688,0,2908,5,4+,Games,USD,
4270,1412444160,6.99,43,4,9+,Games,USD,
4271,323473408,0,33407,4.5,4+,Games,USD,
4272,770732032,0,143,4,4+,Education,USD,
4273,37068800,0,766,3.5,4+,Games,USD,
4274,293198848,2.99,54,3.5,4+,Games,USD,
4275,68935680,0,11748,4.5,4+,Games,USD,
4276,402743296,3.99,940,4.5,12+,Games,USD,
4277,14171136,0,57,3,4+,Games,USD,
4278,182592512,3.99,458,4.5,4+,Games,USD,
4279,63175680,0.99,21,3.5,4+,Photo & Video,USD,
4280,497758208,4.99,20,4,4+,Education,USD,
4281,497315840,2.99,7,3,4+,Education,USD,
4282,28734464,0,1765,4.5,12+,News,USD,
4283,272277504,0.99,0,0,12+,Games,USD,
4284,89583616,0,222,3,12+,Photo & Video,USD,
4285,53959680,0.99,178,4,4+,Lifestyle,USD,
4286,32099328,2.99,0,0,4+,Music,USD,
4287,132829184,0.99,254,5,4+,Games,USD,
4288,18984960,0.99,7,5,4+,Photo & Video,USD,
4289,27561984,0.99,32,4.5,4+,Photo & Video,USD,
4290,19247104,0.99,6,4.5,4+,Photo & Video,USD,
4291,201877504,0,1267,3.5,4+,Games,USD,
4292,323506176,0,0,0,12+,Games,USD,
4293,210848768,0,1718,4.5,4+,Health & Fitness,USD,
4294,210242560,0,77,4,4+,Games,USD,
4295,81171456,4.99,8675,4.5,4+,Business,USD,
4296,22918144,5.99,771,5,4+,Productivity,USD,
4297,73947136,0,805,4.5,12+,Food & Drink,USD,
4298,89306112,0,100,4,9+,Games,USD,
4299,190661632,0,37,3.5,12+,Games,USD,
4302,139894784,0,250,4,4+,Games,USD,
4303,278928384,2.99,10,3,4+,Games,USD,
4304,23249920,2.99,0,0,4+,Education,USD,
4305,32659456,4.99,139,3.5,4+,Productivity,USD,
4306,1323163648,7.99,1350,4,9+,Games,USD,
4307,232353792,0,12123,4.5,12+,Games,USD,
4308,50572288,0,3354,4.5,4+,Lifestyle,USD,
4309,207080448,0,4638,5,4+,Games,USD,
4311,15195136,0,830,4.5,4+,Photo & Video,USD,
4312,103661568,0,2251,4.5,4+,Games,USD,
4313,120456192,0,0,0,12+,Games,USD,
4314,111789056,0,0,0,12+,Games,USD,
4315,38459392,0,4013,4.5,4+,Music,USD,
4316,251606016,1.99,6,3,12+,Games,USD,
4317,6329344,0.99,10,3,4+,Navigation,USD,
4318,48359424,0,3355,4,12+,Entertainment,USD,
4319,146113536,0,909,4,4+,Music,USD,
4320,302585856,1.99,66,2.5,4+,Book,USD,
4321,138529792,0,30670,4.5,4+,Games,USD,
4322,103895040,13.99,499,4.5,4+,Reference,USD,
4323,121535488,0,2605,4,4+,Games,USD,
4324,629897216,2.99,67,4,4+,Education,USD,
4325,262576128,0.99,12,4.5,9+,Games,USD,
4326,84629504,3.99,1024,4.5,4+,Utilities,USD,
4327,106321920,0,2853,4,4+,Games,USD,
4328,191398912,0,2659,4.5,4+,Games,USD,
4329,33418240,2.99,1,5,9+,Games,USD,
4330,60442624,4.99,66,4.5,4+,Productivity,USD,
4331,27377664,1.99,376,2.5,4+,Lifestyle,USD,
4332,692929536,0.99,0,0,9+,Games,USD,
4333,169842688,0.99,228,4,4+,Games,USD,
4334,227164160,0,169,4,4+,Games,USD,
4335,48986112,2.99,313,4,4+,Music,USD,
4336,64569344,0.99,16,1.5,4+,Education,USD,
4337,83069952,0,89,5,4+,Games,USD,
4338,296638464,0,0,0,4+,Games,USD,
4339,200816640,3.99,273,3,4+,Education,USD,
4340,263876608,2.99,0,0,4+,Games,USD,
4341,50857984,2.99,0,0,17+,Utilities,USD,
4342,84699136,0,3809,4.5,12+,Lifestyle,USD,
4343,660983808,0,3047,4,4+,Games,USD,
4344,53268480,0,1149,4.5,4+,Photo & Video,USD,
4345,96497664,0,1074,4.5,4+,Games,USD,
4346,2328133632,6.99,54,4,9+,Games,USD,
4347,848699392,6.99,109,3.5,9+,Games,USD,
4348,848715776,2.99,15,3,9+,Games,USD,
4349,1277468672,4.99,342,4.5,9+,Games,USD,
4351,114951168,0,51,3.5,9+,Photo & Video,USD,
4352,67274752,0,247,2.5,4+,Entertainment,USD,
4353,209350656,1.99,1,4,4+,Games,USD,
4354,47126528,3.99,24,4.5,4+,Productivity,USD,
4355,103745536,0,99,4,4+,Games,USD,
4356,150564864,0,100,2.5,12+,Games,USD,
4357,1496265728,0,7609,4,12+,Games,USD,
4359,102250496,3.99,3,4.5,4+,Games,USD,
4360,18359296,1.99,22,4,4+,News,USD,
4361,321781760,2.99,35,4.5,4+,Education,USD,
4362,118773760,0,2743,4.5,12+,Games,USD,
4364,149037056,0,3323,4,12+,Games,USD,
4365,96234496,0,11696,4.5,4+,Business,USD,
4367,130982912,2.99,111,3.5,12+,Games,USD,
4368,218488832,0,13345,4.5,12+,Games,USD,
4369,6730752,0,46,2,12+,Lifestyle,USD,
4370,214897664,1.99,3980,4,9+,Games,USD,
4371,208276480,0,0,0,12+,Games,USD,
4372,136144896,0,63,3.5,4+,Games,USD,
4373,622986240,2.99,0,0,4+,Games,USD,
4374,122825728,0,94,4,4+,Games,USD,
4375,22317056,2.99,885,4.5,4+,Music,USD,
4376,49267712,0,2211,4,4+,Music,USD,
4377,31244288,0.99,5,4.5,4+,Games,USD,
4378,68122624,0,10275,4.5,4+,Games,USD,
4379,270223360,0,1189,4,9+,Games,USD,
4381,539088896,0,89,3,4+,Games,USD,
4382,188083200,4.99,12,2.5,9+,Games,USD,
4383,52037632,0,0,0,17+,Health & Fitness,USD,
4384,42303488,0,1660,4.5,4+,Games,USD,
4385,94819328,4.99,270,4.5,4+,Games,USD,
4386,267152384,2.99,46,4.5,4+,Education,USD,
4387,3860406272,20.99,1502,4.5,12+,Games,USD,
4388,110645248,9.99,95,2,4+,Games,USD,
4389,537575424,0,62,4.5,12+,Games,USD,
4390,3366912,0,104,4,12+,Games,USD,
4391,205972480,29.99,298,5,4+,Music,USD,
4392,252779520,2.99,187,4.5,4+,Weather,USD,
4393,71352320,0,4668,5,4+,Health & Fitness,USD,
4394,255226880,0,382,3.5,4+,Education,USD,
4395,15664128,0,2373,3.5,4+,Photo & Video,USD,
4396,172334080,0,12326,4.5,4+,Games,USD,
4397,27394048,0,11,3.5,4+,Games,USD,
4398,136069120,1.99,646,5,4+,Games,USD,
4399,120711168,0,1206,4.5,4+,Games,USD,
4400,145756160,0,201,4,4+,Games,USD,
4402,248264704,0,611,4.5,9+,Games,USD,
4403,71266304,4.99,160,3.5,9+,Games,USD,
4404,12980224,1.99,40,2.5,9+,Utilities,USD,
4405,239757312,0,0,0,12+,Games,USD,
4406,182239232,0,2094,4.5,4+,Games,USD,
4407,95689728,2.99,7,5,4+,Education,USD,
4408,444225536,3.99,15,3.5,4+,Book,USD,
4409,99653632,2.99,14,4,4+,Education,USD,
4410,38733824,3.99,1075,4.5,4+,Games,USD,
4411,194145280,3.99,1046,4.5,4+,Games,USD,
4412,250047488,0,1017,4.5,12+,Games,USD,
4413,1833861120,6.99,83,4,9+,Games,USD,
4414,270425088,0,69,4.5,4+,Games,USD,
4415,345278464,0,989,4,9+,Games,USD,
4416,113205248,0,0,0,9+,Games,USD,
4417,89829376,1.99,1995,4,12+,Photo & Video,USD,
4418,369336320,0,671,4.5,12+,Games,USD,
4419,99272704,0,113,4,4+,Games,USD,
4420,199417856,0,4623,4.5,9+,Games,USD,
4421,103951360,0,719,3,12+,Social Networking,USD,
4422,24213504,0,0,0,4+,Finance,USD,
4423,132264960,0,0,0,4+,Games,USD,
4424,331207680,2.99,1744,4.5,4+,Education,USD,
4425,437230592,0,11100,4,4+,Games,USD,
4426,96845824,0,19,4,4+,Games,USD,
4427,1425611776,0,16879,4.5,12+,Games,USD,
4428,254233600,0,313,4.5,12+,Games,USD,
4429,105894912,0.99,15,4.5,17+,Games,USD,
4430,1356186624,6.99,81,4,9+,Games,USD,
4431,98185216,0,340,4.5,4+,Games,USD,
4432,70547456,0,78,4.5,4+,Games,USD,
4433,539506688,0,43,3.5,9+,Games,USD,
4434,38347776,0,5,2.5,4+,Shopping,USD,
4435,257494016,0,729,4.5,12+,Games,USD,
4436,560714752,2.99,22,4,9+,Games,USD,
4437,1149562880,6.99,123,4.5,9+,Games,USD,
4438,60072960,0,532,4.5,4+,Games,USD,
4439,231426048,0.99,0,0,4+,Education,USD,
4440,182890496,0,105,3.5,4+,Games,USD,
4441,93101056,0,494,4.5,4+,Travel,USD,
4443,179616768,4.99,21,4,4+,Games,USD,
4444,193079296,0.99,3229,4.5,4+,Games,USD,
4445,774814720,6.99,75,4.5,9+,Games,USD,
4446,1069375488,6.99,76,4,9+,Games,USD,
4447,331105280,1.99,72,3.5,12+,Games,USD,
4448,608198656,6.99,84,4.5,9+,Games,USD,
4449,291862528,0,1416,4.5,9+,Games,USD,
4450,182986752,4.99,6380,4.5,4+,Lifestyle,USD,
4451,66934784,0,3895,4.5,12+,Entertainment,USD,
4453,41596928,2.99,56,3,4+,Health & Fitness,USD,
4454,72565760,0,1086,4.5,4+,Games,USD,
4455,55447552,0,1521,4.5,9+,Games,USD,
4456,196746240,2.99,129,4,9+,Games,USD,
4457,100562944,0,21977,5,4+,Games,USD,
4458,30718976,2.99,17,4.5,4+,Games,USD,
4459,55059456,0.99,40,4.5,12+,Travel,USD,
4460,30137344,0,0,0,12+,Entertainment,USD,
4461,206807040,0,1753,4,4+,Games,USD,
4462,128228352,1.99,35,4.5,9+,Games,USD,
4463,189799424,0,17012,4.5,12+,Games,USD,
4464,26803200,1.99,83,4,4+,Productivity,USD,
4465,177516544,0,93,4.5,9+,Games,USD,
4467,55445504,0,117470,4.5,4+,Games,USD,
4468,528630784,0,335,4,12+,Games,USD,
4469,47296512,4.99,127,3.5,12+,Games,USD,
4470,99257344,1.99,7,5,4+,Games,USD,
4471,19116032,1.99,12,4,4+,Sports,USD,
4472,163401728,0,251,2.5,17+,Games,USD,
4473,46980096,0,355,2.5,12+,Entertainment,USD,
4475,8976384,3.99,18,2,4+,Utilities,USD,
4476,135446528,0,67,3.5,4+,Games,USD,
4477,92542976,0,915,3,4+,Music,USD,
4478,2012160,1.99,99,4,4+,Games,USD,
4479,187282432,0,38571,4.5,4+,Games,USD,
4480,47495168,0.99,1,4,9+,Entertainment,USD,
4481,256558080,0.99,559,4,9+,Games,USD,
4482,75634688,0,58,2.5,4+,Games,USD,
4483,32470016,0,5448,4.5,4+,Shopping,USD,
4484,170795008,2.99,22,4,4+,Education,USD,
4486,87465984,0,7,4,4+,Games,USD,
4487,952222720,0,24057,4.5,12+,Games,USD,
4488,83418112,3.99,366,4.5,4+,Photo & Video,USD,
4489,58732544,0,0,0,4+,Games,USD,
4491,174221312,0,190,4.5,9+,Games,USD,
4492,170550272,0,328,4,4+,Games,USD,
4493,196369408,0,32395,4,4+,Games,USD,
4494,53637120,2.99,359,4.5,4+,Games,USD,
4495,16869376,0,4267,4.5,4+,Photo & Video,USD,
4496,39911424,1.99,59,2.5,17+,Entertainment,USD,
4497,197970944,0,33,4,4+,Games,USD,
4498,141868032,0,140,3.5,4+,Games,USD,
4500,137255936,0,404,4,9+,Games,USD,
4501,151479296,0,110,3,4+,Games,USD,
4502,57072640,0,343,4,9+,Games,USD,
4503,260089856,0,84,4,4+,Games,USD,
4504,226242560,0,151,4,4+,Games,USD,
4505,353280000,0,258,4,4+,Games,USD,
4506,1223241728,2.99,13,4.5,9+,Games,USD,
4507,1219964928,6.99,41,4.5,9+,Games,USD,
4508,197273600,9.99,15,4,4+,Education,USD,
4510,699834368,1.99,22,3,4+,Education,USD,
4511,102995968,0,38,4,4+,Education,USD,
4513,252826624,0,19199,4.5,4+,Games,USD,
4514,142626816,0.99,0,0,17+,Travel,USD,
4515,40071168,3.99,375,4.5,4+,Photo & Video,USD,
4516,157835264,0,4499,4,4+,Games,USD,
4517,391602176,3.99,63,4.5,12+,Games,USD,
4518,413392896,4.99,21,3,4+,Education,USD,
4519,413569024,2.99,3,4.5,4+,Education,USD,
4520,751667200,6.99,88,4.5,9+,Games,USD,
4521,106972160,0,16,4.5,9+,Games,USD,
4522,276776960,0,26,4,9+,Games,USD,
4523,109920256,0,526,3,12+,Games,USD,
4524,569653248,0,539,4.5,4+,Games,USD,
4525,492288000,13.99,134,4.5,9+,Games,USD,
4526,11619328,2.99,77,3,4+,Games,USD,
4527,464481280,0,709,3.5,12+,Games,USD,
4528,264025088,0.99,50,4.5,4+,Games,USD,
4529,10936320,0,81,3.5,4+,Games,USD,
4531,25976832,0,0,0,12+,Book,USD,
4532,415886336,0,84,4,4+,Education,USD,
4533,253070336,0,2758,4.5,9+,Games,USD,
4534,74435584,0,3,5,4+,Photo & Video,USD,
4537,80755712,0,257,3.5,12+,Sports,USD,
4539,106551296,0,3788,3.5,4+,Health & Fitness,USD,
4540,23289856,9.99,93,4.5,17+,Productivity,USD,
4541,177830912,0,256,4,9+,Games,USD,
4543,25260032,2.99,90,2.5,4+,Photo & Video,USD,
4544,82720768,0,329,2,12+,Entertainment,USD,
4545,156505088,2.99,78,5,4+,Health & Fitness,USD,
4546,56366080,2.99,296,4,12+,Games,USD,
4547,66168832,0,0,0,4+,Games,USD,
4548,83196928,0,692,4.5,17+,News,USD,
4549,176801792,0,853,4.5,4+,Games,USD,
4551,35025920,1.99,2718,4.5,4+,Entertainment,USD,
4552,123295744,0,223,4,4+,Games,USD,
4553,20144128,1.99,31,5,4+,Sports,USD,
4554,29158400,2.99,122,4.5,4+,Entertainment,USD,
4555,248636416,1.99,44,4.5,12+,Games,USD,
4556,63880192,0,280,3,4+,Entertainment,USD,
4557,121593856,1.99,28,4.5,4+,Games,USD,
4558,16276480,0,40,3,4+,Health & Fitness,USD,
4559,630801408,1.99,55,5,4+,Games,USD,
4561,210450432,0,21,2,4+,Games,USD,
4562,60706816,0,372,4,4+,Education,USD,
4563,168200192,0,7177,5,12+,Games,USD,
4564,837582848,6.99,66,4,9+,Games,USD,
4565,178905088,0,25834,4.5,12+,Games,USD,
4566,263524352,0,738,4.5,9+,Games,USD,
4567,119991296,0,347,4,12+,Games,USD,
4568,106311680,2.99,49,3,4+,Education,USD,
4569,892332032,0,10701,4.5,12+,Games,USD,
4570,14870528,4.99,64,3.5,4+,Social Networking,USD,
4571,13839360,1.99,0,0,4+,Business,USD,
4572,234463232,1.99,17,4,4+,Education,USD,
4573,41629696,9.99,17,4,4+,Utilities,USD,
4574,222176256,0,5217,4,9+,Games,USD,
4575,26969088,0,0,0,4+,Photo & Video,USD,
4576,1766508544,1.99,188,4.5,4+,Games,USD,
4578,249482240,0,687,4,4+,Games,USD,
4579,10645504,0,10,1,4+,Sports,USD,
4580,79784960,0,6,4.5,4+,Lifestyle,USD,
4581,18636800,1.99,32,5,4+,Sports,USD,
4582,25202688,0,6083,4,4+,Entertainment,USD,
4583,110689280,0.99,0,0,4+,Games,USD,
4584,931504128,0,2250,4.5,9+,Games,USD,
4586,101354496,2.99,17,3.5,12+,Games,USD,
4587,322198528,0,438,4,4+,Games,USD,
4588,152170496,0,0,0,4+,Education,USD,
4589,315251712,0.99,0,0,4+,Education,USD,
4591,63243264,0,650,4.5,4+,Games,USD,
4592,53058560,2.99,253,3.5,4+,Weather,USD,
4593,140345344,0,29548,4,4+,Games,USD,
4596,125733888,3.99,148,5,9+,Games,USD,
4597,83648512,0,303,4,4+,Games,USD,
4598,92015616,0.99,42,5,12+,Games,USD,
4599,14854144,24.99,0,0,4+,Utilities,USD,
4601,982475776,2.99,11,4,4+,Education,USD,
4603,1003165696,0.99,93,4.5,4+,Games,USD,
4604,105948160,0,409,4.5,4+,Games,USD,
4605,335142912,0,5,3,4+,Education,USD,
4606,121030656,0,91,3.5,4+,Games,USD,
4607,114878464,0,195,3.5,4+,Games,USD,
4608,1082765312,6.99,109,4,9+,Games,USD,
4609,103657472,1.99,61,4.5,4+,Games,USD,
4611,67785728,0,37,3.5,4+,Lifestyle,USD,
4612,98381824,0.99,0,0,9+,Games,USD,
4613,114408448,0,266921,4.5,9+,Games,USD,
4614,97004544,0,19,4.5,4+,Games,USD,
4615,1230262272,6.99,115,4.5,9+,Games,USD,
4616,1146363904,6.99,65,4,9+,Games,USD,
4617,444314624,5.99,118,3.5,12+,Games,USD,
4618,48062464,0,1918,2,12+,Social Networking,USD,
4619,950553600,2.99,10,4,4+,Education,USD,
4620,793677824,3.99,11,4.5,4+,Education,USD,
4621,109751296,0,238,4.5,4+,Games,USD,
4622,89742336,0,12,2.5,9+,Education,USD,
4623,77757440,0,145043,4.5,4+,Games,USD,
4624,1082294272,6.99,69,4,9+,Games,USD,
4625,50789376,2.99,156,3.5,4+,Education,USD,
4626,202029056,0,855,4.5,4+,Games,USD,
4627,218162176,0.99,4,2,12+,Games,USD,
4628,121712640,0,0,0,4+,Education,USD,
4629,469181440,0,0,0,4+,Games,USD,
4630,255488000,0,144,4,4+,Games,USD,
4631,18821120,0,5934,4.5,4+,Productivity,USD,
4632,19808256,1.99,54,5,4+,Sports,USD,
4633,9063424,0,319,3.5,12+,Music,USD,
4634,126672896,0,2288,2.5,12+,Entertainment,USD,
4637,368076800,2.99,6,4,4+,Education,USD,
4638,14897152,0,158,3,4+,Social Networking,USD,
4639,74267648,1.99,1656,4.5,9+,Games,USD,
4640,45747200,0,0,0,12+,Games,USD,
4641,27399168,1.99,119,4,4+,Games,USD,
4643,43940864,0,0,0,12+,Games,USD,
4644,974118912,0,1104,4.5,12+,Medical,USD,
4645,1398803456,4.99,60,4,12+,Games,USD,
4646,75505664,3.99,16,4.5,4+,Book,USD,
4647,123640832,0,473,4.5,4+,Games,USD,
4648,73561088,0,1999,1.5,4+,Lifestyle,USD,
4649,205762560,0,31,3.5,4+,Games,USD,
4650,1929216,0.99,27,2,4+,Utilities,USD,
4651,656701440,14.99,108,5,4+,Reference,USD,
4652,88514560,2.99,450,4,9+,Games,USD,
4653,467670016,3.99,27,3.5,4+,Games,USD,
4654,228460544,0,2114,4.5,4+,Games,USD,
4655,150384640,0,1946,4.5,9+,Games,USD,
4656,867749888,6.99,78,4,9+,Games,USD,
4657,139769856,0,40619,4,4+,Games,USD,
4658,13051904,4.99,203,4.5,4+,Photo & Video,USD,
4659,199231488,0,8,4.5,4+,Games,USD,
4660,168910848,0,1,4,4+,Games,USD,
4661,167052288,0,0,0,12+,Games,USD,
4662,6290432,18.99,79,5,4+,Music,USD,
4663,95139840,0,17867,4.5,4+,Games,USD,
4664,15081472,0,477,4,17+,Utilities,USD,
4665,1174127616,0.99,0,0,12+,Games,USD,
4666,24949760,0.99,1,5,4+,Navigation,USD,
4667,283567104,2.99,37,4,12+,Games,USD,
4668,132009984,0,105,4,4+,Games,USD,
4669,39995392,0.99,528,3.5,12+,Entertainment,USD,
4670,43225088,0.99,6,3,4+,Lifestyle,USD,
4671,1253449728,6.99,68,4.5,9+,Games,USD,
4674,9462784,0,0,0,17+,Social Networking,USD,
4676,41881600,0,153,4.5,12+,Entertainment,USD,
4677,65548288,0,979,3,17+,Entertainment,USD,
4678,36910080,0,8,5,4+,Shopping,USD,
4679,1697630208,0.99,9,4,12+,Games,USD,
4680,214480896,0,451,3.5,12+,Games,USD,
4681,293967872,19.99,493,4.5,4+,Music,USD,
4682,1335678976,0,2908,4,12+,Games,USD,
4683,149793792,0,9068,4,4+,Food & Drink,USD,
4684,2013184,2.99,5,4.5,4+,Health & Fitness,USD,
4685,27202560,0.99,67,2.5,4+,Games,USD,
4686,14198784,0,1,1,4+,Sports,USD,
4687,303671296,1.99,10,4.5,4+,Games,USD,
4688,139433984,0.99,66,4.5,9+,Games,USD,
4689,129855488,0,375,4,4+,Weather,USD,
4692,130563072,0,15,5,9+,Games,USD,
4693,139398144,0,91,4.5,4+,Games,USD,
4694,73382912,0,522,4.5,4+,Games,USD,
4695,79211520,0,2645,4.5,4+,Games,USD,
4696,82813952,0,805,4.5,4+,Games,USD,
4697,190286848,0,839,4,4+,Games,USD,
4698,184253440,0,2556,4.5,4+,Games,USD,
4699,175750144,0,3130,4.5,4+,Games,USD,
4700,179764224,0,813,4.5,4+,Games,USD,
4701,31823872,0,6,4,4+,Finance,USD,
4703,33427456,0,11828,4.5,4+,Entertainment,USD,
4704,98378752,0,1781,4.5,4+,Games,USD,
4705,32162816,2.99,28,4.5,4+,Games,USD,
4706,231255040,1.99,127,4,4+,Education,USD,
4707,805212160,6.99,86,4.5,9+,Games,USD,
4710,132756480,0,38159,4.5,17+,Games,USD,
4711,139215872,0,7,3,4+,Games,USD,
4712,132108288,0,510,4,4+,Games,USD,
4713,103051264,0,8054,4.5,9+,Games,USD,
4714,98095104,2.99,395,4.5,4+,Education,USD,
4715,202866688,0,11123,4.5,4+,Games,USD,
4716,1084403712,6.99,86,4,9+,Games,USD,
4717,1133731840,6.99,77,4.5,9+,Games,USD,
4719,40784896,0,1340,5,4+,Entertainment,USD,
4720,34132992,0,0,0,17+,Shopping,USD,
4722,157679616,0,298,4,4+,Games,USD,
4723,299586560,0,16259,4.5,4+,Games,USD,
4724,189870080,0,13664,4.5,12+,Games,USD,
4725,163080192,0,11325,5,12+,Games,USD,
4726,289495040,0,597,4,9+,Games,USD,
4727,19117056,0,399,4.5,4+,Games,USD,
4728,246093824,0,11034,4.5,4+,Games,USD,
4729,148336640,0,32,4,4+,Education,USD,
4730,95742976,0,1,5,4+,Games,USD,
4731,124008448,0,422,4.5,4+,Games,USD,
4732,103392256,0,288,4.5,4+,Music,USD,
4733,63633408,0,1722,4.5,4+,Games,USD,
4734,75443200,0,17865,4,4+,Food & Drink,USD,
4735,701227008,6.99,56,3,9+,Games,USD,
4737,92611584,1.99,55,4.5,17+,Entertainment,USD,
4738,29030400,0.99,96,4.5,4+,Photo & Video,USD,
4739,81354752,22.99,159,3.5,4+,Photo & Video,USD,
4740,14366720,0,0,0,4+,Games,USD,
4741,177696768,0,125,3.5,4+,Games,USD,
4742,123072512,0,150,2.5,4+,Games,USD,
4745,35182592,0,29,2.5,4+,Entertainment,USD,
4746,660675584,0,0,0,12+,Games,USD,
4747,230572032,2.99,67,2,4+,Games,USD,
4748,117613568,1.99,75,4,9+,Games,USD,
4749,210092032,0,6872,4.5,4+,Games,USD,
4750,345334784,2.99,122,4.5,4+,Entertainment,USD,
4751,23003136,2.99,17,4.5,4+,Photo & Video,USD,
4752,143679488,0,106,4.5,4+,Games,USD,
4753,68358144,0,57,1.5,4+,Finance,USD,
4754,137289728,0,1662,4.5,4+,Games,USD,
4755,180449280,0.99,9,2,9+,Games,USD,
4756,194171904,0,1225,4.5,12+,Games,USD,
4757,30622720,0,2381,4.5,4+,Games,USD,
4758,27553792,0,434,1.5,4+,Finance,USD,
4760,657721344,0,3120,4,4+,Games,USD,
4761,1345875968,2.99,17,3,4+,Games,USD,
4762,117463040,0.99,10,4.5,4+,Weather,USD,
4763,195838976,4.99,86,3.5,9+,Games,USD,
4764,825167872,6.99,89,4.5,9+,Games,USD,
4765,95002624,6.99,24,4.5,9+,Games,USD,
4766,45322240,1.99,235,5,12+,Games,USD,
4767,34606080,0,0,0,4+,Games,USD,
4768,86637568,1.99,66,3.5,4+,Games,USD,
4769,354028544,0.99,27,4,12+,Games,USD,
4770,71163904,0,161,4.5,4+,Games,USD,
4771,158535680,0,127,4,4+,Games,USD,
4772,332871680,2.99,85,2.5,4+,Entertainment,USD,
4773,384330752,2.99,30,2.5,4+,Entertainment,USD,
4774,123286528,0,1192,4.5,12+,Games,USD,
4775,72667136,3.99,175,5,9+,Games,USD,
4776,45025280,0,1492,5,12+,Entertainment,USD,
4777,18848768,4.99,70,4,4+,Productivity,USD,
4778,36320256,1.99,46,4,4+,Photo & Video,USD,
4779,59830272,6.99,0,0,4+,Music,USD,
4780,53789696,0,7367,4.5,4+,Games,USD,
4781,746496,1.99,15,3,4+,Weather,USD,
4782,56807424,0,366,4.5,9+,Games,USD,
4783,106132480,0,23148,5,12+,Games,USD,
4784,127212544,0,1738,4.5,12+,Games,USD,
4786,231588864,0,0,0,4+,Games,USD,
4787,82129920,0,5,3,12+,Food & Drink,USD,
4788,65815552,0,0,0,17+,Sports,USD,
4789,60719104,0,903,1.5,12+,Games,USD,
4790,20283392,0,441,3.5,4+,Games,USD,
4792,81842176,0,135,2,4+,Sports,USD,
4793,49474560,1.99,1156,4.5,4+,Book,USD,
4794,138056704,0,439,4,9+,Games,USD,
4795,2801234944,4.99,1068,4,4+,Games,USD,
4796,104206336,0,187,3,4+,Entertainment,USD,
4797,89501696,1.99,19,4,4+,Games,USD,
4798,49972224,2.99,9,4.5,4+,Games,USD,
4799,13889536,0,46,2.5,4+,Music,USD,
